institution_name,prov_terr,record_id,member,url,Program,Credential,Campus,Duration,Description,WIL
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//project-management-introduction,Project Management – Introduction,Certificate, Online,14 weeks,"Project management practitioners need to understand the established industry norms, methods, and practices for managing all stages of the project life cycle and its related processes. Students are introduced to the fundamental principles of project management, such as project strategy, selection, scheduling, risk management, quality assurance, performance measurement, audit and closure. By participating in discussions, analyzing readings, and conducting preliminary research, students acquire a working understanding of project management knowledge and theory.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Professional Office Skills – College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/project-management-information-technology,Project Management - Information Technology,Ontario College Graduate Certificate," Stanford- Mississauga, Commerce Court Campus, Stanford- Brampton",1 year,"Information Technology is a part of virtually every business and industry. Learn leadership and management skills in this ever-growing and changing industry. As a manager of IT, you will need to plan and organize the activities of your team and deliver IT projects on time and within budget. This innovative program will provide you with highly marketable skills that are sought after across the globe. Your Future Career  What You Learn  Ontario College Diploma, Ontario College Advanced Diploma or University Degree If English is not your first language you must provide proof of English competency. You must have a minimum overall band score of 5.5 on the Academic International English Language Testing System (IELTS), or equivalent accepted English language proficiency test to be admitted to a postsecondary program at the college. Notwithstanding the above, the English proficiency standards required to obtain Study Permits and Temporary Resident Visas from Canadian Embassies vary around the world. The higher English language proficiency standard will apply. The Student Direct Stream (SDS) is an expedited study permit processing program for those who are applying to study in Canada at a post-secondary designated learning institution (DLI). The language requirement is more stringent than listed above, as such an International English Language Testing System (IELTS) score of 6.0 or higher in each language skill: listening, reading, writing and speaking is required. For more information on the Student Direct Stream (SDS) program please see: https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/temporary-residents/study-permits/direct-stream.html#toc02    Check out the Campus Bookstore to not only purchase your textbooks but also view your book list before the semester starts.  Online Campus Shop Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. View Program Vocational Learning Outcomes  View course outlines Students and graduates who are looking to further their education have many options available. Explore the Transfer and Pathway Guide to learn more about these opportunities. ",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//project-management-for-course-development,Project management for Course Development,Certificate, Online,14 weeks,"Instructional design involves managing not only the design of curriculum in order to meet learning outcomes but also managing time requirements and other tangible and intangible resources. This course explores the important concepts in project management specifically for educational design and development. We look at time management and cost control, conducting a proper needs analysis from an institutional level as well as strategies for determining scope.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $394.30 Senior Fee - $351.78 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Computer Applications Adult Educator",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//project-management-pt,Project Management PT,Certificate, Online,14 weeks,"Leadership today involves all aspects of an organization and multiple skills, duties and responsibilities. This course is designed to meet the needs of leaders in any organization who may be new to project management or who have not had formal project management training. This course provides the practical knowledge to start and complete a project successfully from a leadership perspective. You will learn how the elements of the Project Management Body of Knowledge are applied during each phase of a project’s life cycle and the implications of project management on leadership within an organization. This will help establish priorities and effectively manage your projects and project teams.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $298.45 Senior Fee - $270.10 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved.",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//properties-of-hydrogen-training,Properties of Hydrogen Training,Certificate, Online,14 weeks,"This course introduces students to the properties and characteristics of fuels and the use of hydrogen and its behaviour. Students will study the requirements of approved material compatible with hydrogen and recognize certifications and Canadian Registration Numbers for components and equipment.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved.",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//provincial-offenses,Provincial Offenses,Ontario College Diploma, Online,14 weeks,"Students will interpret and apply provincial statutes. Topics studied will include arrest, search and seizure authorities, common offences, and the involvement of non-police agencies. Statues examined will be, but not limited to: Provincial Offences Act, Mental Health Act, Residential Tenancies Act, Trespass to Property Act, Liquor License Act, Coroners Act, the Blind Persons Act, Safe Streets Act, Motorized Snow Vehicles Act, and the Off Road Vehicles Act.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Fundamentals of Correctional Practices – College Certificate Fundamentals of Policing – College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//psychological-and-social-implications-in-palliative-care,Psychological and Social Implications in Palliative Care,Ontario College Graduate Certificate, Online,14 weeks,"This course is designed to enable students to develop the basic knowledge and skills required to understand psychological and social implications in oncology and palliative care patients and their families throughout the trajectory of the cancer experience. Topics to be explored include historical views on cancer, coping, factors afffecting coping and helping relationship, sexuality and oncology, crisis management, psychosocial issues in Cancer/Palliative care and burnout and ethical issues.  Proof of successful completion of an approved certificate program in health or social services or equivalent. You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $293.20 Senior Fee - $264.85 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Personal Support Worker – Ontario College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/public-relations,Public Relations,Ontario College Diploma," Canadore @ Stanford,  Mississauga",2 years,"Gain skills in writing, editing, concept development, public speaking, presentation, organization and more. As a PR professional you will shape key messaging and communication to positively impact an organization's reputation and profitability through mainstream media and social media. Learn hands-on through real-world projects that will be essential to developing your own personal public-relations portfolio! *Includes a seven-week work placement Your Future Career What You Learn   If English is not your first language you must provide proof of English competency. You must have a minimum overall band score of 5.5 on the Academic International English Language Testing System (IELTS), or equivalent accepted English language proficiency test to be admitted to a postsecondary program at the college. Notwithstanding the above, the English proficiency standards required to obtain Study Permits and Temporary Resident Visas from Canadian Embassies vary around the world. The higher English language proficiency standard will apply. The Student Direct Stream (SDS) is an expedited study permit processing program for those who are applying to study in Canada at a post-secondary designated learning institution (DLI). The language requirement is more stringent than listed above, as such an International English Language Testing System (IELTS) score of 6.0 or higher in each language skill: listening, reading, writing and speaking is required. For more information on the Student Direct Stream (SDS) program please see: https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/temporary-residents/study-permits/direct-stream.html#toc02     Check out the Campus Bookstore to not only purchase your textbooks but also view your book list before the semester starts.  Online Campus Shop You will also need: Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. View Program Vocational Learning Outcomes  View course outlines",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//purchasing,Purchasing,Ontario College Graduate Certificate, Online,14 weeks,"In this course, the student is introduced to the key concepts of purchasing for supply chain management. This includes a study of the functions that contribute to the acquisition and sale of goods, services, materials, the purchasing cycle, and the manner in which purchasing activity is integrated into and aligned to a firm's organizational strategy. Various elements of a purchasing strategy are detailed including the advantages and disadvantages of centralized various purchasing strategies, purchasing best practices, and tools and techniques for purchasing applications and oversight.  2 or 3 year college diploma or equivalent from programs in Business, Civil Engineering, Hospitality, Information Technology, or Transportation, or significant work experience in Supply Chain Management.         Standard Fee - $394.30 Senior Fee - $351.78 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Program Vocational Learning Outcomes Supply Chain Management – Logistics - Ontario College Graduate Certificate Human Resources Management - College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//quality-assurance-and-course-evaluation,Quality Assurance and Course Evaluation,Certificate, Online,14 weeks,"A successful learning experience comes not only from proper curriculum and instructional design but also adhering to quality assurance protocols. In this course students explore a variety of quality assurance protocols as they apply to course development. The concept of piloting to gather students and instructor feedback is also discussed.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Computer Applications Adult Educator",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//quantitative-methods-i,Quantitative Methods I,Certificate, Online,14 weeks,"Students use various types of graphs to present information. Students are introduced to basic measures of central tendencies and dispersions for both sample and population. Students are able to use these basic statistical measures to make reasonable business decisions. Students are also able to use time-series and simple linear regression knowledge to perform short-term forecasting using a statistical package as a tool. They also use the consumer price index to find the purchasing power of a dollar and real wages. Students use knowledge of basic mathematical functions to describe business relationships and build models. Students engage in a review of basic mathematics concepts. They are able to apply knowledge of linear and quadratic functions and constrained optimization to practical business situations. Students are able to apply linear programming techniques to business applications. Students integrate business functions with Excel functions.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $394.30 Senior Fee - $351.78 Excel & Word are required for this course. Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Certified Financial Planner – College Certificate Applied Management – College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//quantitative-methods-ii,Quantitative Methods II,Ontario College Diploma, Online,14 weeks,"This course will focus on statistical inference involving two or more populations, simple and multiple regression, and correlation and linear programming. The student will also perform data analysis using computer outputs.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $394.30 Senior Fee - $351.78 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match.  View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Certified Financial Planner – College Certificate Applied Management – College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//quickbooks-introduction,Quickbooks Introduction,Certificate, Online,14 weeks,"This course is an introduction to QuickBooks 2018. You will learn how to enter Accounts Receivable and Accounts Payable transactions, as well as various aspects of QuickBooks’ banking functions including reconciliation. The course will also look at QuickBooks’ reporting functions, the Chart of Accounts and how to work with Names and Lists within QuickBooks. The course relates QuickBooks functions to the sales and purchase cycles and the Accounting Equation. This course is an equivalent for CIB223 in the Bookkeeping certificate.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Software required: Registration information for the student trial version of QuickBooks 2018 Accountant Desktop software is provided in the required textbook. Students cannot use the MAC edition of the software as it does not contain Canadian content. Students must have a computer with one of the following operating systems, Windows 10, Windows 8, Windows 7, Windows Vista (SP2 or later). The software will not work with Windows XP or any system older than the ones noted. https://quickbooks.intuit.ca/ Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Bookkeeping – College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//quickbooks-level-ii,Quickbooks Level II,Certificate, Online,14 weeks,"This course continues building on the skills and knowledge learned in the Level 1 course for Quickbooks (desktop version). It covers topics such as the use of items and lists in QuickBooks, inventory management and transaction processing, general journal entries, sales tax and payroll. It also introduces the set up of a new company file in QuickBooks, user permissions and management as well as updating QuickBooks and the use of custom fields and how to customize templates.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Software required: Registration information for the student trial version of QuickBooks 2018 Accountant Desktop software is provided in the required textbook. Students cannot use the MAC edition of the software as it does not contain Canadian content. Students must have a computer with one of the following operating systems, Windows 10, Windows 8.1, or Windows 7. The software will not work with Windows Vista or any system older than the ones noted. Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved.",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//racism-discrimination,Racism & Discrimination,Certificate, Online,14 weeks,"This course will examine racism and discrimination observed in Canadian multiculturalism. Students will learn to identify types of discriminations and racisms based on cultural values and find the connection between discrimination and society. Sociological factors such as the media that could cause biases and prejudice will be analyzed. This course is intended to enhance the sensitivity and intolerance of mistreatment based on racial or ethnic background and to consider how to handle these issues as occupational professionals and individuals.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved.  Professional Office Skills Law Clerk Fundamentals of Policing Criminal Psychology and Behaviour Fundamentals of Correctional Practices",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/railway-car-technician-apprenticeship,Railway Car Technician Apprenticeship,Apprenticeship," Vaughan,  Ontario / Commerce Court Campus", Level,"Canadore College was integral in the development of this program in conjunction with stakeholders and leaders within this industry.  Must be a signed apprentice with the Ontario College of Trades to be eligible to take this program. Go to http://www.collegeoftrades.ca/ or http://www.tcu.gov.on.ca/eng/employmentontario/training/ for more information. Length of Study: 3 Levels. Each level is an 8 week block, 30 hours per week for a total of 240 hours (possible accelerated time frame if approved by MTCU).Notes: Upon completion, successful students are eligible to challenge the Ontario Certificate of Qualification. Your Future Career What You Learn  You must be a signed apprentice with the Ontario College of Trades to be eligible. Go to http://www.collegeoftrades.ca/ or https://www.ontario.ca/page/employment-ontario    Check out the Campus Bookstore to not only purchase your textbooks but also view your book list before the semester starts.  Online Campus Shop Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//real-estate,Real Estate,Certificate, Online,14 weeks,"This course provides the student with a broad foundation of legal concepts and applications relevant to the legal practice area of residential real estate. All aspects of the basic residential real estate transaction are covered, including land division in Ontario, the many-faceted land registration system, surveys, title insurance, ownership, the agreement of purchase and sale, the numerous applicable statutes, purchasing, selling, financing, closing the transaction, etc. This course is especially appropriate for those currently employed as law clerks or experienced legal secretaries.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $544.48 Senior Fee - $490.62 A good command of the English language is a definite asset. The course fee does not include the ILCO examination fee Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Professional Office Skills Intercultural Relations",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/recording-engineering-music-production,Recording Engineering – Music Production,Ontario College Diploma, College Drive Campus,2 years,"Starts: September 2020 This program will prepare you for an exciting career as a music producer or engineer. Aspiring audio professionals will learn on state-of-the-art equipment the basics of acoustics, signal flow, automation, recording and mixing techniques. You will learn to produce multi-track recordings demonstrating a full range of audio engineering and music production skills. Learn to produce audio that dynamically shapes a listener’s experience. Gain the technical knowledge and skill to be a professional audio engineer in today’s music industry.  Your Future Career  What You Learn OSSD or equivalent, ENG4C or ENG4U Mature Student Status  If English is not your first language you must provide proof of English competency. You must have a minimum overall band score of 5.5 on the Academic International English Language Testing System (IELTS), or equivalent accepted English language proficiency test to be admitted to a postsecondary program at the college. Notwithstanding the above, the English proficiency standards required to obtain Study Permits and Temporary Resident Visas from Canadian Embassies vary around the world. The higher English language proficiency standard will apply. The Student Direct Stream (SDS) is an expedited study permit processing program for those who are applying to study in Canada at a post-secondary designated learning institution (DLI). The language requirement is more stringent than listed above, as such an International English Language Testing System (IELTS) score of 6.0 or higher in each language skill: listening, reading, writing and speaking is required. For more information on the Student Direct Stream (SDS) program please see: https://www.canada.ca/en/immigration-refugees-citizenship/corporate/publications-manuals/operational-bulletins-manuals/temporary-residents/study-permits/direct-stream.html#toc02  Check out the Campus Bookstore to not only purchase your textbooks but also view your book list before the semester starts.  You will also need (in 2nd year): Ontario College Diploma Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. View Program Vocational Learning Outcomes  View course outlines Students and graduates who are looking to further their education have many options available. Explore the Transfer and Pathway Guide to learn more about these opportunities. ",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//records-and-information-management-fundamentals,Records and Information Management Fundamentals,Certificate, Online,14 weeks,"Explore the field of records management and the role of records management programs in organizations. Develop your skills in inventorying, retention and destruction scheduling, and records management, including electronic records. Optional course for Library students; required course for Records and Information Management Certificate students.  You may enroll in a Continuing Education course at Canadore College if you are 19 years of age or older or if you have earned an Ontario Secondary School Diploma/Ontario Secondary School Graduation Diploma or equivalent. Standard Fee - $374.08 Senior Fee - $334.39 Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Learning outcomes represent culminating demonstrations of learning and achievement. In addition, learning outcomes are interrelated and cannot be viewed in isolation of one another. As such, they should be viewed as a comprehensive whole. They describe performances that demonstrate that significant integrated learning by graduates of the program has been achieved. Professional Office Skills – College Certificate",
Canadore College of Applied Arts and Technology,Ontario,c27e4492-aab5-e711-8111-c4346bac2a20,TRUE,https://www.canadorecollege.ca/programs/part-time//recreation-and-leisure-services,Recreation and Leisure Services,, Online,,"If you enjoy working with people in a leadership or organizing role, then recreation is the perfect career choice for you. Recreation professionals plan and administer recreation and leisure service programs and facilities for people of all ages and interests. Today more than ever, people are seeking to improve their quality of life through enjoyable recreation and leisure pursuits. Students have the opportunity to obtain a Recreation and Leisure Services Diploma completely online. Please note that not all diploma courses are offered through Continuing Education. Continuing Education offers the following REC courses: Note: Students have up to 7 years to complete all requirements. OSSD or equivalent, ENG4C or ENG4U, If English is not your first language you must either provide proof of English competency or take the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS). You must have a minimum overall band score of 5.5 on IELTS, or a minimum TOEFL score of 550 (paper based) or 213 (computer scored) or 80 IBT (internet based) to be admitted to a postsecondary program at the college. SPP in India requires a minimum of IELTS 6.0    Most college level courses require textbooks; textbooks are not included in the course fees. It is the student’s responsibility to purchase any required textbooks. Textbooks are available at the Campus Shop for in class, Contact North, and iLearn/D2L courses. The Campus Shop does not carry most OntarioLearn textbooks. OntarioLearn textbooks can be purchased at www.textnet.ca. Students may also purchase textbooks from a source of their choice, but the ISBN must match. View Part-Time Program Booklist Please note that the learning outcomes for courses and programs in the Continuing Education department vary based on the course provider. Please contact the Continuing Education department with any questions: ce@canadorecollege.ca.  View Program Vocational Learning Outcomes Business Management – 8 months to completeHuman Resources Management – 8 months to complete",
